group	files	condition
nob-2024-07-11-11-51-18	['assets/data/raw/nob-2024-07-11-11-51-18-image-2.png', 'assets/data/raw/nob-2024-07-11-11-51-18-image-1.png', 'assets/data/raw/nob-2024-07-11-11-51-18-image-0.png']	1
nlm-2024-07-12-12-28-20	['assets/data/raw/nlm-2024-07-12-12-28-20-image-0.png', 'assets/data/raw/nlm-2024-07-12-12-28-20-image-1.png', 'assets/data/raw/nlm-2024-07-12-12-28-20-image-2.png']	0
nob-2024-07-12-11-21-28	['assets/data/raw/nob-2024-07-12-11-21-28-image-2.png', 'assets/data/raw/nob-2024-07-12-11-21-28-image-0.png', 'assets/data/raw/nob-2024-07-12-11-21-28-image-1.png']	0
slm-2024-07-13-15-14-55	['assets/data/raw/slm-2024-07-13-15-14-55-image-2.png', 'assets/data/raw/slm-2024-07-13-15-14-55-image-1.png', 'assets/data/raw/slm-2024-07-13-15-14-55-image-0.png']	1
nlm-2024-07-12-19-38-30	['assets/data/raw/nlm-2024-07-12-19-38-30-image-2.png', 'assets/data/raw/nlm-2024-07-12-19-38-30-image-1.png', 'assets/data/raw/nlm-2024-07-12-19-38-30-image-0.png']	0
tblm-2024-08-03-12-00-06	['assets/data/raw/tblm-2024-08-03-12-00-06-image-2.png', 'assets/data/raw/tblm-2024-08-03-12-00-06-image-1.png', 'assets/data/raw/tblm-2024-08-03-12-00-06-image-0.png']	0
tblm-2024-08-03-12-03-27	['assets/data/raw/tblm-2024-08-03-12-03-27-image-1.png', 'assets/data/raw/tblm-2024-08-03-12-03-27-image-0.png', 'assets/data/raw/tblm-2024-08-03-12-03-27-image-2.png']	0
tbclm-2024-07-31-12-00-21	['assets/data/raw/tbclm-2024-07-31-12-00-21-image-0.png', 'assets/data/raw/tbclm-2024-07-31-12-00-21-image-1.png', 'assets/data/raw/tbclm-2024-07-31-12-00-21-image-2.png']	0
nob-2024-07-16-10-10-06	['assets/data/raw/nob-2024-07-16-10-10-06-image-2.png', 'assets/data/raw/nob-2024-07-16-10-10-06-image-1.png', 'assets/data/raw/nob-2024-07-16-10-10-06-image-0.png']	1
nlm-2024-07-25-15-15-11	['assets/data/raw/nlm-2024-07-25-15-15-11-image-2.png', 'assets/data/raw/nlm-2024-07-25-15-15-11-image-1.png', 'assets/data/raw/nlm-2024-07-25-15-15-11-image-0.png']	1
tbclm-2024-07-30-15-28-11	['assets/data/raw/tbclm-2024-07-30-15-28-11-image-1.png', 'assets/data/raw/tbclm-2024-07-30-15-28-11-image-0.png', 'assets/data/raw/tbclm-2024-07-30-15-28-11-image-2.png']	0
tbclm-2024-07-23-14-27-40	['assets/data/raw/tbclm-2024-07-23-14-27-40-image-0.png', 'assets/data/raw/tbclm-2024-07-23-14-27-40-image-1.png', 'assets/data/raw/tbclm-2024-07-23-14-27-40-image-2.png']	0
slm-2024-08-02-10-02-51	['assets/data/raw/slm-2024-08-02-10-02-51-image-0.png', 'assets/data/raw/slm-2024-08-02-10-02-51-image-1.png', 'assets/data/raw/slm-2024-08-02-10-02-51-image-2.png']	0
slm-2024-07-29-16-51-12	['assets/data/raw/slm-2024-07-29-16-51-12-image-2.png', 'assets/data/raw/slm-2024-07-29-16-51-12-image-1.png', 'assets/data/raw/slm-2024-07-29-16-51-12-image-0.png']	0
nlm-2024-07-26-13-01-37	['assets/data/raw/nlm-2024-07-26-13-01-37-image-0.png', 'assets/data/raw/nlm-2024-07-26-13-01-37-image-1.png', 'assets/data/raw/nlm-2024-07-26-13-01-37-image-2.png']	0
nob-2024-07-17-09-52-20	['assets/data/raw/nob-2024-07-17-09-52-20-image-2.png', 'assets/data/raw/nob-2024-07-17-09-52-20-image-1.png', 'assets/data/raw/nob-2024-07-17-09-52-20-image-0.png']	0
nob-2024-07-24-09-53-53	['assets/data/raw/nob-2024-07-24-09-53-53-image-2.png', 'assets/data/raw/nob-2024-07-24-09-53-53-image-1.png', 'assets/data/raw/nob-2024-07-24-09-53-53-image-0.png']	0
sob-2024-07-13-15-14-19	['assets/data/raw/sob-2024-07-13-15-14-19-image-2.png', 'assets/data/raw/sob-2024-07-13-15-14-19-image-1.png', 'assets/data/raw/sob-2024-07-13-15-14-19-image-0.png']	0
nlm-2024-07-27-13-19-00	['assets/data/raw/nlm-2024-07-27-13-19-00-image-0.png', 'assets/data/raw/nlm-2024-07-27-13-19-00-image-1.png', 'assets/data/raw/nlm-2024-07-27-13-19-00-image-2.png']	0
slm-2024-07-17-15-38-57	['assets/data/raw/slm-2024-07-17-15-38-57-image-2.png', 'assets/data/raw/slm-2024-07-17-15-38-57-image-1.png', 'assets/data/raw/slm-2024-07-17-15-38-57-image-0.png']	0
slm-2024-07-29-11-59-56	['assets/data/raw/slm-2024-07-29-11-59-56-image-0.png', 'assets/data/raw/slm-2024-07-29-11-59-56-image-1.png', 'assets/data/raw/slm-2024-07-29-11-59-56-image-2.png']	0
tblm-2024-08-02-10-00-34	['assets/data/raw/tblm-2024-08-02-10-00-34-image-0.png', 'assets/data/raw/tblm-2024-08-02-10-00-34-image-1.png', 'assets/data/raw/tblm-2024-08-02-10-00-34-image-2.png']	0
sob-2024-07-31-10-04-39	['assets/data/raw/sob-2024-07-31-10-04-39-image-1.png', 'assets/data/raw/sob-2024-07-31-10-04-39-image-0.png', 'assets/data/raw/sob-2024-07-31-10-04-39-image-2.png']	0
tblm-2024-07-30-15-28-11	['assets/data/raw/tblm-2024-07-30-15-28-11-image-2.png', 'assets/data/raw/tblm-2024-07-30-15-28-11-image-1.png', 'assets/data/raw/tblm-2024-07-30-15-28-11-image-0.png']	0
tbclm-2024-07-21-12-10-08	['assets/data/raw/tbclm-2024-07-21-12-10-08-image-0.png', 'assets/data/raw/tbclm-2024-07-21-12-10-08-image-1.png', 'assets/data/raw/tbclm-2024-07-21-12-10-08-image-2.png']	0
nob-2024-07-23-13-48-16	['assets/data/raw/nob-2024-07-23-13-48-16-image-2.png', 'assets/data/raw/nob-2024-07-23-13-48-16-image-1.png', 'assets/data/raw/nob-2024-07-23-13-48-16-image-0.png']	0
nlm-2024-07-12-19-50-04	['assets/data/raw/nlm-2024-07-12-19-50-04-image-1.png', 'assets/data/raw/nlm-2024-07-12-19-50-04-image-0.png', 'assets/data/raw/nlm-2024-07-12-19-50-04-image-2.png']	0
sob-2024-07-31-10-06-08	['assets/data/raw/sob-2024-07-31-10-06-08-image-1.png', 'assets/data/raw/sob-2024-07-31-10-06-08-image-0.png', 'assets/data/raw/sob-2024-07-31-10-06-08-image-2.png']	0
tbclm-2024-08-03-12-00-06	['assets/data/raw/tbclm-2024-08-03-12-00-06-image-1.png', 'assets/data/raw/tbclm-2024-08-03-12-00-06-image-0.png', 'assets/data/raw/tbclm-2024-08-03-12-00-06-image-2.png']	0
nlm-2024-07-31-14-04-52	['assets/data/raw/nlm-2024-07-31-14-04-52-image-2.png', 'assets/data/raw/nlm-2024-07-31-14-04-52-image-1.png', 'assets/data/raw/nlm-2024-07-31-14-04-52-image-0.png']	0
tbclm-2024-08-03-12-03-27	['assets/data/raw/tbclm-2024-08-03-12-03-27-image-2.png', 'assets/data/raw/tbclm-2024-08-03-12-03-27-image-1.png', 'assets/data/raw/tbclm-2024-08-03-12-03-27-image-0.png']	0
sob-2024-07-27-10-26-27	['assets/data/raw/sob-2024-07-27-10-26-27-image-2.png', 'assets/data/raw/sob-2024-07-27-10-26-27-image-1.png', 'assets/data/raw/sob-2024-07-27-10-26-27-image-0.png']	0
sob-2024-07-19-11-13-27	['assets/data/raw/sob-2024-07-19-11-13-27-image-0.png', 'assets/data/raw/sob-2024-07-19-11-13-27-image-1.png', 'assets/data/raw/sob-2024-07-19-11-13-27-image-2.png']	0
nlm-2024-07-20-20-01-11	['assets/data/raw/nlm-2024-07-20-20-01-11-image-0.png', 'assets/data/raw/nlm-2024-07-20-20-01-11-image-1.png', 'assets/data/raw/nlm-2024-07-20-20-01-11-image-2.png']	0
nob-2024-07-19-11-06-37	['assets/data/raw/nob-2024-07-19-11-06-37-image-2.png', 'assets/data/raw/nob-2024-07-19-11-06-37-image-1.png', 'assets/data/raw/nob-2024-07-19-11-06-37-image-0.png']	0
nob-2024-08-02-09-44-47	['assets/data/raw/nob-2024-08-02-09-44-47-image-2.png', 'assets/data/raw/nob-2024-08-02-09-44-47-image-1.png', 'assets/data/raw/nob-2024-08-02-09-44-47-image-0.png']	0
sob-2024-07-22-11-14-50	['assets/data/raw/sob-2024-07-22-11-14-50-image-2.png', 'assets/data/raw/sob-2024-07-22-11-14-50-image-1.png', 'assets/data/raw/sob-2024-07-22-11-14-50-image-0.png']	0
nlm-2024-07-24-12-19-49	['assets/data/raw/nlm-2024-07-24-12-19-49-image-0.png', 'assets/data/raw/nlm-2024-07-24-12-19-49-image-1.png', 'assets/data/raw/nlm-2024-07-24-12-19-49-image-2.png']	0
sob-2024-07-26-14-29-03	['assets/data/raw/sob-2024-07-26-14-29-03-image-1.png', 'assets/data/raw/sob-2024-07-26-14-29-03-image-0.png', 'assets/data/raw/sob-2024-07-26-14-29-03-image-2.png']	0
sob-2024-07-24-12-20-46	['assets/data/raw/sob-2024-07-24-12-20-46-image-2.png', 'assets/data/raw/sob-2024-07-24-12-20-46-image-1.png', 'assets/data/raw/sob-2024-07-24-12-20-46-image-0.png']	1
slm-2024-07-25-11-13-01	['assets/data/raw/slm-2024-07-25-11-13-01-image-2.png', 'assets/data/raw/slm-2024-07-25-11-13-01-image-1.png', 'assets/data/raw/slm-2024-07-25-11-13-01-image-0.png']	0
slm-2024-07-30-14-04-51	['assets/data/raw/slm-2024-07-30-14-04-51-image-0.png', 'assets/data/raw/slm-2024-07-30-14-04-51-image-1.png', 'assets/data/raw/slm-2024-07-30-14-04-51-image-2.png']	0
sob-2024-07-13-13-46-39	['assets/data/raw/sob-2024-07-13-13-46-39-image-1.png', 'assets/data/raw/sob-2024-07-13-13-46-39-image-0.png', 'assets/data/raw/sob-2024-07-13-13-46-39-image-2.png']	0
tbclm-2024-08-02-10-00-34	['assets/data/raw/tbclm-2024-08-02-10-00-34-image-2.png', 'assets/data/raw/tbclm-2024-08-02-10-00-34-image-0.png', 'assets/data/raw/tbclm-2024-08-02-10-00-34-image-1.png']	0
nlm-2024-07-12-13-42-27	['assets/data/raw/nlm-2024-07-12-13-42-27-image-2.png', 'assets/data/raw/nlm-2024-07-12-13-42-27-image-0.png', 'assets/data/raw/nlm-2024-07-12-13-42-27-image-1.png']	0
slm-2024-07-29-11-09-28	['assets/data/raw/slm-2024-07-29-11-09-28-image-2.png', 'assets/data/raw/slm-2024-07-29-11-09-28-image-0.png', 'assets/data/raw/slm-2024-07-29-11-09-28-image-1.png']	0
tblm-2024-07-31-12-00-21	['assets/data/raw/tblm-2024-07-31-12-00-21-image-2.png', 'assets/data/raw/tblm-2024-07-31-12-00-21-image-0.png', 'assets/data/raw/tblm-2024-07-31-12-00-21-image-1.png']	1
sob-2024-07-24-17-35-23	['assets/data/raw/sob-2024-07-24-17-35-23-image-2.png', 'assets/data/raw/sob-2024-07-24-17-35-23-image-0.png', 'assets/data/raw/sob-2024-07-24-17-35-23-image-1.png']	0
tblm-2024-07-23-14-27-40	['assets/data/raw/tblm-2024-07-23-14-27-40-image-2.png', 'assets/data/raw/tblm-2024-07-23-14-27-40-image-0.png', 'assets/data/raw/tblm-2024-07-23-14-27-40-image-1.png']	0
slm-2024-07-26-13-09-57	['assets/data/raw/slm-2024-07-26-13-09-57-image-2.png', 'assets/data/raw/slm-2024-07-26-13-09-57-image-0.png', 'assets/data/raw/slm-2024-07-26-13-09-57-image-1.png']	1
tblm-2024-07-21-12-10-08	['assets/data/raw/tblm-2024-07-21-12-10-08-image-2.png', 'assets/data/raw/tblm-2024-07-21-12-10-08-image-0.png', 'assets/data/raw/tblm-2024-07-21-12-10-08-image-1.png']	0
sob-2024-07-23-10-48-37	['assets/data/raw/sob-2024-07-23-10-48-37-image-2.png', 'assets/data/raw/sob-2024-07-23-10-48-37-image-0.png', 'assets/data/raw/sob-2024-07-23-10-48-37-image-1.png']	0
nob-2024-07-25-11-45-43	['assets/data/raw/nob-2024-07-25-11-45-43-image-2.png', 'assets/data/raw/nob-2024-07-25-11-45-43-image-0.png', 'assets/data/raw/nob-2024-07-25-11-45-43-image-1.png']	0
nlm-2024-07-24-14-41-34	['assets/data/raw/nlm-2024-07-24-14-41-34-image-2.png', 'assets/data/raw/nlm-2024-07-24-14-41-34-image-0.png', 'assets/data/raw/nlm-2024-07-24-14-41-34-image-1.png']	0
tbclm-2024-08-01-10-44-44	['assets/data/raw/tbclm-2024-08-01-10-44-44-image-0.png', 'assets/data/raw/tbclm-2024-08-01-10-44-44-image-1.png', 'assets/data/raw/tbclm-2024-08-01-10-44-44-image-2.png']	0
nob-2024-07-24-12-20-46	['assets/data/raw/nob-2024-07-24-12-20-46-image-1.png', 'assets/data/raw/nob-2024-07-24-12-20-46-image-0.png', 'assets/data/raw/nob-2024-07-24-12-20-46-image-2.png']	1
nlm-2024-07-25-11-13-01	['assets/data/raw/nlm-2024-07-25-11-13-01-image-1.png', 'assets/data/raw/nlm-2024-07-25-11-13-01-image-0.png', 'assets/data/raw/nlm-2024-07-25-11-13-01-image-2.png']	0
nob-2024-07-13-13-46-39	['assets/data/raw/nob-2024-07-13-13-46-39-image-2.png', 'assets/data/raw/nob-2024-07-13-13-46-39-image-1.png', 'assets/data/raw/nob-2024-07-13-13-46-39-image-0.png']	0
tbclm-2024-08-04-11-23-22	['assets/data/raw/tbclm-2024-08-04-11-23-22-image-0.png', 'assets/data/raw/tbclm-2024-08-04-11-23-22-image-1.png', 'assets/data/raw/tbclm-2024-08-04-11-23-22-image-2.png']	0
nob-2024-07-22-11-14-50	['assets/data/raw/nob-2024-07-22-11-14-50-image-1.png', 'assets/data/raw/nob-2024-07-22-11-14-50-image-0.png', 'assets/data/raw/nob-2024-07-22-11-14-50-image-2.png']	0
tbclm-2024-07-28-11-46-55	['assets/data/raw/tbclm-2024-07-28-11-46-55-image-1.png', 'assets/data/raw/tbclm-2024-07-28-11-46-55-image-0.png', 'assets/data/raw/tbclm-2024-07-28-11-46-55-image-2.png']	0
nob-2024-07-26-14-29-03	['assets/data/raw/nob-2024-07-26-14-29-03-image-2.png', 'assets/data/raw/nob-2024-07-26-14-29-03-image-1.png', 'assets/data/raw/nob-2024-07-26-14-29-03-image-0.png']	0
sob-2024-07-19-11-06-37	['assets/data/raw/sob-2024-07-19-11-06-37-image-1.png', 'assets/data/raw/sob-2024-07-19-11-06-37-image-0.png', 'assets/data/raw/sob-2024-07-19-11-06-37-image-2.png']	0
sob-2024-08-02-09-44-47	['assets/data/raw/sob-2024-08-02-09-44-47-image-1.png', 'assets/data/raw/sob-2024-08-02-09-44-47-image-0.png', 'assets/data/raw/sob-2024-08-02-09-44-47-image-2.png']	0
slm-2024-07-12-13-42-27	['assets/data/raw/slm-2024-07-12-13-42-27-image-0.png', 'assets/data/raw/slm-2024-07-12-13-42-27-image-1.png', 'assets/data/raw/slm-2024-07-12-13-42-27-image-2.png']	1
tblm-2024-08-05-10-51-32	['assets/data/raw/tblm-2024-08-05-10-51-32-image-0.png', 'assets/data/raw/tblm-2024-08-05-10-51-32-image-1.png', 'assets/data/raw/tblm-2024-08-05-10-51-32-image-2.png']	0
nlm-2024-07-29-11-09-28	['assets/data/raw/nlm-2024-07-29-11-09-28-image-0.png', 'assets/data/raw/nlm-2024-07-29-11-09-28-image-1.png', 'assets/data/raw/nlm-2024-07-29-11-09-28-image-2.png']	0
tblm-2024-07-22-11-14-21	['assets/data/raw/tblm-2024-07-22-11-14-21-image-0.png', 'assets/data/raw/tblm-2024-07-22-11-14-21-image-1.png', 'assets/data/raw/tblm-2024-07-22-11-14-21-image-2.png']	1
nob-2024-07-27-10-26-27	['assets/data/raw/nob-2024-07-27-10-26-27-image-1.png', 'assets/data/raw/nob-2024-07-27-10-26-27-image-0.png', 'assets/data/raw/nob-2024-07-27-10-26-27-image-2.png']	0
tblm-2024-07-20-13-52-27	['assets/data/raw/tblm-2024-07-20-13-52-27-image-2.png', 'assets/data/raw/tblm-2024-07-20-13-52-27-image-1.png', 'assets/data/raw/tblm-2024-07-20-13-52-27-image-0.png']	0
slm-2024-07-31-14-04-52	['assets/data/raw/slm-2024-07-31-14-04-52-image-1.png', 'assets/data/raw/slm-2024-07-31-14-04-52-image-0.png', 'assets/data/raw/slm-2024-07-31-14-04-52-image-2.png']	0
tblm-2024-07-19-11-17-12	['assets/data/raw/tblm-2024-07-19-11-17-12-image-0.png', 'assets/data/raw/tblm-2024-07-19-11-17-12-image-1.png', 'assets/data/raw/tblm-2024-07-19-11-17-12-image-2.png']	1
sob-2024-07-23-13-48-16	['assets/data/raw/sob-2024-07-23-13-48-16-image-1.png', 'assets/data/raw/sob-2024-07-23-13-48-16-image-0.png', 'assets/data/raw/sob-2024-07-23-13-48-16-image-2.png']	0
nob-2024-07-24-17-35-23	['assets/data/raw/nob-2024-07-24-17-35-23-image-0.png', 'assets/data/raw/nob-2024-07-24-17-35-23-image-1.png', 'assets/data/raw/nob-2024-07-24-17-35-23-image-2.png']	0
slm-2024-07-12-19-50-04	['assets/data/raw/slm-2024-07-12-19-50-04-image-2.png', 'assets/data/raw/slm-2024-07-12-19-50-04-image-1.png', 'assets/data/raw/slm-2024-07-12-19-50-04-image-0.png']	1
nob-2024-07-31-10-06-08	['assets/data/raw/nob-2024-07-31-10-06-08-image-2.png', 'assets/data/raw/nob-2024-07-31-10-06-08-image-1.png', 'assets/data/raw/nob-2024-07-31-10-06-08-image-0.png']	1
nob-2024-07-31-10-04-39	['assets/data/raw/nob-2024-07-31-10-04-39-image-2.png', 'assets/data/raw/nob-2024-07-31-10-04-39-image-1.png', 'assets/data/raw/nob-2024-07-31-10-04-39-image-0.png']	0
tblm-2024-07-20-19-59-25	['assets/data/raw/tblm-2024-07-20-19-59-25-image-1.png', 'assets/data/raw/tblm-2024-07-20-19-59-25-image-0.png', 'assets/data/raw/tblm-2024-07-20-19-59-25-image-2.png']	0
slm-2024-07-14-12-11-38	['assets/data/raw/slm-2024-07-14-12-11-38-image-2.png', 'assets/data/raw/slm-2024-07-14-12-11-38-image-1.png', 'assets/data/raw/slm-2024-07-14-12-11-38-image-0.png']	0
nlm-2024-07-17-15-38-57	['assets/data/raw/nlm-2024-07-17-15-38-57-image-1.png', 'assets/data/raw/nlm-2024-07-17-15-38-57-image-0.png', 'assets/data/raw/nlm-2024-07-17-15-38-57-image-2.png']	0
tblm-2024-08-03-12-59-43	['assets/data/raw/tblm-2024-08-03-12-59-43-image-0.png', 'assets/data/raw/tblm-2024-08-03-12-59-43-image-1.png', 'assets/data/raw/tblm-2024-08-03-12-59-43-image-2.png']	1
nlm-2024-07-26-13-09-57	['assets/data/raw/nlm-2024-07-26-13-09-57-image-0.png', 'assets/data/raw/nlm-2024-07-26-13-09-57-image-1.png', 'assets/data/raw/nlm-2024-07-26-13-09-57-image-2.png']	0
tblm-2024-07-28-11-46-55	['assets/data/raw/tblm-2024-07-28-11-46-55-image-2.png', 'assets/data/raw/tblm-2024-07-28-11-46-55-image-1.png', 'assets/data/raw/tblm-2024-07-28-11-46-55-image-0.png']	1
nob-2024-07-13-15-14-19	['assets/data/raw/nob-2024-07-13-15-14-19-image-1.png', 'assets/data/raw/nob-2024-07-13-15-14-19-image-0.png', 'assets/data/raw/nob-2024-07-13-15-14-19-image-2.png']	0
nlm-2024-07-29-16-51-12	['assets/data/raw/nlm-2024-07-29-16-51-12-image-1.png', 'assets/data/raw/nlm-2024-07-29-16-51-12-image-0.png', 'assets/data/raw/nlm-2024-07-29-16-51-12-image-2.png']	0
sob-2024-07-17-09-52-20	['assets/data/raw/sob-2024-07-17-09-52-20-image-1.png', 'assets/data/raw/sob-2024-07-17-09-52-20-image-0.png', 'assets/data/raw/sob-2024-07-17-09-52-20-image-2.png']	1
sob-2024-07-24-09-53-53	['assets/data/raw/sob-2024-07-24-09-53-53-image-1.png', 'assets/data/raw/sob-2024-07-24-09-53-53-image-0.png', 'assets/data/raw/sob-2024-07-24-09-53-53-image-2.png']	1
tbclm-2024-07-20-19-59-25	['assets/data/raw/tbclm-2024-07-20-19-59-25-image-2.png', 'assets/data/raw/tbclm-2024-07-20-19-59-25-image-1.png', 'assets/data/raw/tbclm-2024-07-20-19-59-25-image-0.png']	0
sob-2024-07-25-11-45-43	['assets/data/raw/sob-2024-07-25-11-45-43-image-0.png', 'assets/data/raw/sob-2024-07-25-11-45-43-image-1.png', 'assets/data/raw/sob-2024-07-25-11-45-43-image-2.png']	0
sob-2024-07-16-10-10-06	['assets/data/raw/sob-2024-07-16-10-10-06-image-1.png', 'assets/data/raw/sob-2024-07-16-10-10-06-image-0.png', 'assets/data/raw/sob-2024-07-16-10-10-06-image-2.png']	0
slm-2024-07-25-15-15-11	['assets/data/raw/slm-2024-07-25-15-15-11-image-1.png', 'assets/data/raw/slm-2024-07-25-15-15-11-image-0.png', 'assets/data/raw/slm-2024-07-25-15-15-11-image-2.png']	0
tbclm-2024-07-26-13-02-15	['assets/data/raw/tbclm-2024-07-26-13-02-15-image-0.png', 'assets/data/raw/tbclm-2024-07-26-13-02-15-image-1.png', 'assets/data/raw/tbclm-2024-07-26-13-02-15-image-2.png']	0
nob-2024-07-23-10-48-37	['assets/data/raw/nob-2024-07-23-10-48-37-image-0.png', 'assets/data/raw/nob-2024-07-23-10-48-37-image-1.png', 'assets/data/raw/nob-2024-07-23-10-48-37-image-2.png']	0
slm-2024-07-12-19-38-30	['assets/data/raw/slm-2024-07-12-19-38-30-image-1.png', 'assets/data/raw/slm-2024-07-12-19-38-30-image-0.png', 'assets/data/raw/slm-2024-07-12-19-38-30-image-2.png']	0
tbclm-2024-07-20-13-52-27	['assets/data/raw/tbclm-2024-07-20-13-52-27-image-1.png', 'assets/data/raw/tbclm-2024-07-20-13-52-27-image-0.png', 'assets/data/raw/tbclm-2024-07-20-13-52-27-image-2.png']	0
slm-2024-07-24-14-41-34	['assets/data/raw/slm-2024-07-24-14-41-34-image-0.png', 'assets/data/raw/slm-2024-07-24-14-41-34-image-1.png', 'assets/data/raw/slm-2024-07-24-14-41-34-image-2.png']	0
nlm-2024-07-13-15-14-55	['assets/data/raw/nlm-2024-07-13-15-14-55-image-1.png', 'assets/data/raw/nlm-2024-07-13-15-14-55-image-0.png', 'assets/data/raw/nlm-2024-07-13-15-14-55-image-2.png']	0
tbclm-2024-07-22-11-14-21	['assets/data/raw/tbclm-2024-07-22-11-14-21-image-2.png', 'assets/data/raw/tbclm-2024-07-22-11-14-21-image-0.png', 'assets/data/raw/tbclm-2024-07-22-11-14-21-image-1.png']	1
tbclm-2024-07-19-11-17-12	['assets/data/raw/tbclm-2024-07-19-11-17-12-image-2.png', 'assets/data/raw/tbclm-2024-07-19-11-17-12-image-0.png', 'assets/data/raw/tbclm-2024-07-19-11-17-12-image-1.png']	1
nlm-2024-08-02-10-02-51	['assets/data/raw/nlm-2024-08-02-10-02-51-image-2.png', 'assets/data/raw/nlm-2024-08-02-10-02-51-image-0.png', 'assets/data/raw/nlm-2024-08-02-10-02-51-image-1.png']	0
tblm-2024-08-04-11-23-22	['assets/data/raw/tblm-2024-08-04-11-23-22-image-2.png', 'assets/data/raw/tblm-2024-08-04-11-23-22-image-0.png', 'assets/data/raw/tblm-2024-08-04-11-23-22-image-1.png']	0
tblm-2024-08-01-10-44-44	['assets/data/raw/tblm-2024-08-01-10-44-44-image-2.png', 'assets/data/raw/tblm-2024-08-01-10-44-44-image-0.png', 'assets/data/raw/tblm-2024-08-01-10-44-44-image-1.png']	0
slm-2024-07-26-13-01-37	['assets/data/raw/slm-2024-07-26-13-01-37-image-2.png', 'assets/data/raw/slm-2024-07-26-13-01-37-image-0.png', 'assets/data/raw/slm-2024-07-26-13-01-37-image-1.png']	0
slm-2024-07-27-13-19-00	['assets/data/raw/slm-2024-07-27-13-19-00-image-2.png', 'assets/data/raw/slm-2024-07-27-13-19-00-image-0.png', 'assets/data/raw/slm-2024-07-27-13-19-00-image-1.png']	1
nlm-2024-07-29-11-59-56	['assets/data/raw/nlm-2024-07-29-11-59-56-image-2.png', 'assets/data/raw/nlm-2024-07-29-11-59-56-image-0.png', 'assets/data/raw/nlm-2024-07-29-11-59-56-image-1.png']	0
tbclm-2024-08-05-10-51-32	['assets/data/raw/tbclm-2024-08-05-10-51-32-image-2.png', 'assets/data/raw/tbclm-2024-08-05-10-51-32-image-0.png', 'assets/data/raw/tbclm-2024-08-05-10-51-32-image-1.png']	0
tblm-2024-07-26-13-02-15	['assets/data/raw/tblm-2024-07-26-13-02-15-image-2.png', 'assets/data/raw/tblm-2024-07-26-13-02-15-image-0.png', 'assets/data/raw/tblm-2024-07-26-13-02-15-image-1.png']	0
nob-2024-07-19-11-13-27	['assets/data/raw/nob-2024-07-19-11-13-27-image-2.png', 'assets/data/raw/nob-2024-07-19-11-13-27-image-0.png', 'assets/data/raw/nob-2024-07-19-11-13-27-image-1.png']	1
slm-2024-07-20-20-01-11	['assets/data/raw/slm-2024-07-20-20-01-11-image-2.png', 'assets/data/raw/slm-2024-07-20-20-01-11-image-0.png', 'assets/data/raw/slm-2024-07-20-20-01-11-image-1.png']	1
tbclm-2024-08-03-12-59-43	['assets/data/raw/tbclm-2024-08-03-12-59-43-image-2.png', 'assets/data/raw/tbclm-2024-08-03-12-59-43-image-0.png', 'assets/data/raw/tbclm-2024-08-03-12-59-43-image-1.png']	1
slm-2024-07-24-12-19-49	['assets/data/raw/slm-2024-07-24-12-19-49-image-2.png', 'assets/data/raw/slm-2024-07-24-12-19-49-image-0.png', 'assets/data/raw/slm-2024-07-24-12-19-49-image-1.png']	0
nlm-2024-07-30-14-04-51	['assets/data/raw/nlm-2024-07-30-14-04-51-image-2.png', 'assets/data/raw/nlm-2024-07-30-14-04-51-image-0.png', 'assets/data/raw/nlm-2024-07-30-14-04-51-image-1.png']	0
tbclm-2024-07-20-20-01-11	['assets/data/raw/tbclm-2024-07-20-20-01-11-image-1.png', 'assets/data/raw/tbclm-2024-07-20-20-01-11-image-0.png', 'assets/data/raw/tbclm-2024-07-20-20-01-11-image-2.png']	0
